  "id": "sN9oDEyaeK3DJ+9n/4PsJ579mo+/MIQ592t9tUr0RTI="
}
2026-02-09 20:55:08 | DEBUG    |   Got info for ssb-sim-node-6
2026-02-09 20:55:08 | DEBUG    | Getting info for ssb-sim-node-7...
2026-02-09 20:55:08 | DEBUG    |   ID: {
  "id": "@u79tStUepSn834q3+pH8gGotKW6cWSGmwVcntuX/SYg=.ed25519"
}
2026-02-09 20:55:08 | DEBUG    |   Address: net:192.168.1.7:8006~shs:{
  "id": "u79tStUepSn834q3+pH8gGotKW6cWSGmwVcntuX/SYg="
}
2026-02-09 20:55:08 | DEBUG    |   Got info for ssb-sim-node-7
2026-02-09 20:55:08 | DEBUG    | Getting info for ssb-sim-node-8...
2026-02-09 20:55:09 | DEBUG    |   ID: {
  "id": "@U8rpWYKn/90a/UVU/J2KjGJJtgFELF4uf+wee6ULW7g=.ed25519"
}
2026-02-09 20:55:09 | DEBUG    |   Address: net:192.168.1.7:8007~shs:{
  "id": "U8rpWYKn/90a/UVU/J2KjGJJtgFELF4uf+wee6ULW7g="
}
2026-02-09 20:55:09 | DEBUG    |   Got info for ssb-sim-node-8
2026-02-09 20:55:09 | DEBUG    | Getting info for ssb-sim-node-9...
2026-02-09 20:55:09 | DEBUG    |   ID: {
  "id": "@ztUkNNqPR0d5xMhsqGb0YFDanIK3WV8uiPWZK51qfr4=.ed25519"
}
2026-02-09 20:55:09 | DEBUG    |   Address: net:192.168.1.7:8008~shs:{
  "id": "ztUkNNqPR0d5xMhsqGb0YFDanIK3WV8uiPWZK51qfr4="
}
2026-02-09 20:55:09 | DEBUG    |   Got info for ssb-sim-node-9
2026-02-09 20:55:09 | DEBUG    | Getting info for ssb-sim-node-10...
2026-02-09 20:55:10 | DEBUG    |   ID: {
  "id": "@oqsByyPNxj0DSGFjQNu+hL65phDdiUnWh31UFTl/aZ8=.ed25519"
}
2026-02-09 20:55:10 | DEBUG    |   Address: net:192.168.1.7:8009~shs:{
  "id": "oqsByyPNxj0DSGFjQNu+hL65phDdiUnWh31UFTl/aZ8="
}
2026-02-09 20:55:10 | DEBUG    |   Got info for ssb-sim-node-10
2026-02-09 20:55:10 | INFO     |     Gathered info for 10 nodes (4.09s)
2026-02-09 20:55:10 | INFO     |   Creating peer connections...
2026-02-09 20:55:10 | INFO     |   ssb-sim-node-1: connecting to 4 peers...
2026-02-09 20:55:10 | DEBUG    |     Mode: range, Count: 4
2026-02-09 20:55:10 | DEBUG    |     Connecting ssb-sim-node-1 -> ssb-sim-node-6...
2026-02-09 20:55:10 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8005~shs:{
  "id": "sN9oDEyaeK3DJ+9n/4PsJ579mo+/MIQ592t9tUr0RTI="
}"
2026-02-09 20:55:10 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:10 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:10 | DEBUG    |     Connecting ssb-sim-node-1 -> ssb-sim-node-8...
2026-02-09 20:55:10 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8007~shs:{
  "id": "U8rpWYKn/90a/UVU/J2KjGJJtgFELF4uf+wee6ULW7g="
}"
2026-02-09 20:55:11 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:11 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:11 | DEBUG    |     Connecting ssb-sim-node-1 -> ssb-sim-node-10...
2026-02-09 20:55:11 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8009~shs:{
  "id": "oqsByyPNxj0DSGFjQNu+hL65phDdiUnWh31UFTl/aZ8="
}"
2026-02-09 20:55:11 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:11 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:11 | DEBUG    |     Connecting ssb-sim-node-1 -> ssb-sim-node-9...
2026-02-09 20:55:11 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8008~shs:{
  "id": "ztUkNNqPR0d5xMhsqGb0YFDanIK3WV8uiPWZK51qfr4="
}"
2026-02-09 20:55:11 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:11 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:11 | DEBUG    |     Connected to: 
2026-02-09 20:55:11 | INFO     |   ssb-sim-node-2: connecting to 4 peers...
2026-02-09 20:55:11 | DEBUG    |     Mode: range, Count: 4
2026-02-09 20:55:11 | DEBUG    |     Connecting ssb-sim-node-2 -> ssb-sim-node-7...
2026-02-09 20:55:11 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8006~shs:{
  "id": "u79tStUepSn834q3+pH8gGotKW6cWSGmwVcntuX/SYg="
}"
2026-02-09 20:55:12 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:12 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:12 | DEBUG    |     Connecting ssb-sim-node-2 -> ssb-sim-node-9...
2026-02-09 20:55:12 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8008~shs:{
  "id": "ztUkNNqPR0d5xMhsqGb0YFDanIK3WV8uiPWZK51qfr4="
}"
2026-02-09 20:55:12 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:12 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:12 | DEBUG    |     Connecting ssb-sim-node-2 -> ssb-sim-node-10...
2026-02-09 20:55:12 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8009~shs:{
  "id": "oqsByyPNxj0DSGFjQNu+hL65phDdiUnWh31UFTl/aZ8="
}"
2026-02-09 20:55:13 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:13 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:13 | DEBUG    |     Connecting ssb-sim-node-2 -> ssb-sim-node-8...
2026-02-09 20:55:13 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8007~shs:{
  "id": "U8rpWYKn/90a/UVU/J2KjGJJtgFELF4uf+wee6ULW7g="
}"
2026-02-09 20:55:13 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:13 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
